fecha,mes,anio,tipo_pago,afluencia
2023-08-12,Agosto,2023,Prepago,49704
2023-08-12,Agosto,2023,Gratuidad,4004
2023-08-13,Agosto,2023,Prepago,31208
2023-08-13,Agosto,2023,Gratuidad,2594
2023-08-14,Agosto,2023,Prepago,66031
2023-08-14,Agosto,2023,Gratuidad,5466
2023-08-15,Agosto,2023,Prepago,68704
2023-08-15,Agosto,2023,Gratuidad,5492
2023-08-16,Agosto,2023,Prepago,65414
2023-08-16,Agosto,2023,Gratuidad,5320
2023-08-17,Agosto,2023,Prepago,66024
2023-08-17,Agosto,2023,Gratuidad,5041
2023-08-18,Agosto,2023,Prepago,69946
2023-08-18,Agosto,2023,Gratuidad,4973
2023-08-19,Agosto,2023,Prepago,37774
2023-08-19,Agosto,2023,Gratuidad,2856
2023-08-20,Agosto,2023,Prepago,30261
2023-08-20,Agosto,2023,Gratuidad,1653
2023-08-21,Agosto,2023,Prepago,66236
2023-08-21,Agosto,2023,Gratuidad,5057
2023-08-22,Agosto,2023,Prepago,66640
2023-08-22,Agosto,2023,Gratuidad,4627
2023-08-23,Agosto,2023,Prepago,72577
2023-08-23,Agosto,2023,Gratuidad,4803
2023-08-24,Agosto,2023,Prepago,66705
2023-08-24,Agosto,2023,Gratuidad,5585
2023-08-25,Agosto,2023,Prepago,68228
2023-08-25,Agosto,2023,Gratuidad,5554
2023-08-26,Agosto,2023,Prepago,57294
2023-08-26,Agosto,2023,Gratuidad,4101
2023-08-27,Agosto,2023,Prepago,30712
2023-08-27,Agosto,2023,Gratuidad,2731
2023-08-28,Agosto,2023,Prepago,76772
2023-08-28,Agosto,2023,Gratuidad,5210
2023-08-29,Agosto,2023,Prepago,82194
2023-08-29,Agosto,2023,Gratuidad,4622
2023-08-30,Agosto,2023,Prepago,78313
2023-08-30,Agosto,2023,Gratuidad,4903
2023-08-31,Agosto,2023,Prepago,77866
2023-08-31,Agosto,2023,Gratuidad,4867
2023-09-01,Septiembre,2023,Prepago,75402
2023-09-01,Septiembre,2023,Gratuidad,5209
2023-09-02,Septiembre,2023,Prepago,55635
2023-09-02,Septiembre,2023,Gratuidad,3610
2023-09-03,Septiembre,2023,Prepago,35504
2023-09-03,Septiembre,2023,Gratuidad,3086
2023-09-04,Septiembre,2023,Prepago,84098
2023-09-04,Septiembre,2023,Gratuidad,4932
2023-09-05,Septiembre,2023,Prepago,84986
2023-09-05,Septiembre,2023,Gratuidad,6007
2023-09-06,Septiembre,2023,Prepago,84706
2023-09-06,Septiembre,2023,Gratuidad,5101
2023-09-07,Septiembre,2023,Prepago,84134
2023-09-07,Septiembre,2023,Gratuidad,5111
2023-09-08,Septiembre,2023,Prepago,85390
2023-09-08,Septiembre,2023,Gratuidad,5346
2023-09-09,Septiembre,2023,Prepago,50848
2023-09-09,Septiembre,2023,Gratuidad,4096
2023-09-10,Septiembre,2023,Prepago,29747
2023-09-10,Septiembre,2023,Gratuidad,2523
2023-09-11,Septiembre,2023,Prepago,85429
2023-09-11,Septiembre,2023,Gratuidad,5911
2023-09-12,Septiembre,2023,Prepago,85619
2023-09-12,Septiembre,2023,Gratuidad,5240
2023-09-13,Septiembre,2023,Prepago,77016
2023-09-13,Septiembre,2023,Gratuidad,5423
2023-09-14,Septiembre,2023,Prepago,81989
2023-09-14,Septiembre,2023,Gratuidad,4937
2023-09-15,Septiembre,2023,Prepago,61496
2023-09-15,Septiembre,2023,Gratuidad,4875
2023-09-16,Septiembre,2023,Prepago,35845
2023-09-16,Septiembre,2023,Gratuidad,2825
2023-09-17,Septiembre,2023,Prepago,31749
2023-09-17,Septiembre,2023,Gratuidad,3222
2023-09-18,Septiembre,2023,Prepago,82671
2023-09-18,Septiembre,2023,Gratuidad,5449
2023-09-19,Septiembre,2023,Prepago,81502
2023-09-19,Septiembre,2023,Gratuidad,5429
2023-09-20,Septiembre,2023,Prepago,81485
2023-09-20,Septiembre,2023,Gratuidad,5382
2023-09-21,Septiembre,2023,Prepago,82372
2023-09-21,Septiembre,2023,Gratuidad,5937
2023-09-22,Septiembre,2023,Prepago,82152
2023-09-22,Septiembre,2023,Gratuidad,5627
2023-09-23,Septiembre,2023,Prepago,50717
2023-09-23,Septiembre,2023,Gratuidad,4898
2023-09-24,Septiembre,2023,Prepago,39444
2023-09-24,Septiembre,2023,Gratuidad,3327
2023-09-25,Septiembre,2023,Prepago,77881
2023-09-25,Septiembre,2023,Gratuidad,6195
2023-09-26,Septiembre,2023,Prepago,81210
2023-09-26,Septiembre,2023,Gratuidad,6140
2023-09-27,Septiembre,2023,Prepago,79990
2023-09-27,Septiembre,2023,Gratuidad,6124
2023-09-28,Septiembre,2023,Prepago,82118
2023-09-28,Septiembre,2023,Gratuidad,5443
2023-09-29,Septiembre,2023,Prepago,81877
2023-09-29,Septiembre,2023,Gratuidad,6571
2023-09-30,Septiembre,2023,Prepago,64031
2023-09-30,Septiembre,2023,Gratuidad,4188
2023-10-01,Octubre,2023,Prepago,30863
2023-10-01,Octubre,2023,Gratuidad,3426
2023-10-02,Octubre,2023,Prepago,78207
2023-10-02,Octubre,2023,Gratuidad,6358
2023-10-03,Octubre,2023,Prepago,87645
2023-10-03,Octubre,2023,Gratuidad,6613
2023-10-04,Octubre,2023,Prepago,80310
2023-10-04,Octubre,2023,Gratuidad,5744
2023-10-05,Octubre,2023,Prepago,81372
2023-10-05,Octubre,2023,Gratuidad,6141
2023-10-06,Octubre,2023,Prepago,79776
2023-10-06,Octubre,2023,Gratuidad,4989
2023-10-07,Octubre,2023,Prepago,51798
2023-10-07,Octubre,2023,Gratuidad,2938
2023-10-08,Octubre,2023,Prepago,30032
2023-10-08,Octubre,2023,Gratuidad,2756
2023-10-09,Octubre,2023,Prepago,78169
2023-10-09,Octubre,2023,Gratuidad,6435
2023-10-10,Octubre,2023,Prepago,85768
2023-10-10,Octubre,2023,Gratuidad,6633
2023-10-11,Octubre,2023,Prepago,82805
2023-10-11,Octubre,2023,Gratuidad,6631
2023-10-12,Octubre,2023,Prepago,79060
2023-10-12,Octubre,2023,Gratuidad,5933
2023-10-13,Octubre,2023,Prepago,80608
2023-10-13,Octubre,2023,Gratuidad,6703
2023-10-14,Octubre,2023,Prepago,50531
2023-10-14,Octubre,2023,Gratuidad,4534
2023-10-15,Octubre,2023,Prepago,31768
2023-10-15,Octubre,2023,Gratuidad,3242
2023-10-16,Octubre,2023,Prepago,78948
2023-10-16,Octubre,2023,Gratuidad,6606
2023-10-17,Octubre,2023,Prepago,81636
2023-10-17,Octubre,2023,Gratuidad,6782
2023-10-18,Octubre,2023,Prepago,81494
2023-10-18,Octubre,2023,Gratuidad,6370
2023-10-19,Octubre,2023,Prepago,82071
2023-10-19,Octubre,2023,Gratuidad,6199
2023-10-20,Octubre,2023,Prepago,81835
2023-10-20,Octubre,2023,Gratuidad,6878
2023-10-21,Octubre,2023,Prepago,65153
2023-10-21,Octubre,2023,Gratuidad,5076
2023-10-22,Octubre,2023,Prepago,36780
2023-10-22,Octubre,2023,Gratuidad,3535
2023-10-23,Octubre,2023,Prepago,80144
2023-10-23,Octubre,2023,Gratuidad,6633
2023-10-24,Octubre,2023,Prepago,77748
2023-10-24,Octubre,2023,Gratuidad,5840
2023-10-25,Octubre,2023,Prepago,78692
2023-10-25,Octubre,2023,Gratuidad,5952
2023-10-26,Octubre,2023,Prepago,81980
2023-10-26,Octubre,2023,Gratuidad,6326
2023-10-27,Octubre,2023,Prepago,83300
2023-10-27,Octubre,2023,Gratuidad,6221
2023-10-28,Octubre,2023,Prepago,57891
2023-10-28,Octubre,2023,Gratuidad,4208
2023-10-29,Octubre,2023,Prepago,36248
2023-10-29,Octubre,2023,Gratuidad,3754
2023-10-30,Octubre,2023,Prepago,77581
2023-10-30,Octubre,2023,Gratuidad,5539
2023-10-31,Octubre,2023,Prepago,81531
2023-10-31,Octubre,2023,Gratuidad,5660
2023-11-01,Noviembre,2023,Prepago,68833
2023-11-01,Noviembre,2023,Gratuidad,4453
2023-11-02,Noviembre,2023,Prepago,40311
2023-11-02,Noviembre,2023,Gratuidad,3835
2023-11-03,Noviembre,2023,Prepago,65700
2023-11-03,Noviembre,2023,Gratuidad,5312
2023-11-04,Noviembre,2023,Prepago,61882
2023-11-04,Noviembre,2023,Gratuidad,4546
2023-11-05,Noviembre,2023,Prepago,31211
2023-11-05,Noviembre,2023,Gratuidad,3167
2023-11-06,Noviembre,2023,Prepago,80674
2023-11-06,Noviembre,2023,Gratuidad,6421
2023-11-07,Noviembre,2023,Prepago,81544
2023-11-07,Noviembre,2023,Gratuidad,5656
2023-11-08,Noviembre,2023,Prepago,80808
2023-11-08,Noviembre,2023,Gratuidad,6103
2023-11-09,Noviembre,2023,Prepago,81529
2023-11-09,Noviembre,2023,Gratuidad,3876
2023-11-10,Noviembre,2023,Prepago,82201
2023-11-10,Noviembre,2023,Gratuidad,3644
2023-11-11,Noviembre,2023,Prepago,54790
2023-11-11,Noviembre,2023,Gratuidad,3276
2023-11-12,Noviembre,2023,Prepago,40596
2023-11-12,Noviembre,2023,Gratuidad,2261
2023-11-13,Noviembre,2023,Prepago,79908
2023-11-13,Noviembre,2023,Gratuidad,4989
2023-11-14,Noviembre,2023,Prepago,80632
2023-11-14,Noviembre,2023,Gratuidad,6200
2023-11-15,Noviembre,2023,Prepago,82490
2023-11-15,Noviembre,2023,Gratuidad,5646
2023-11-16,Noviembre,2023,Prepago,78629
2023-11-16,Noviembre,2023,Gratuidad,6165
2023-11-17,Noviembre,2023,Prepago,78723
2023-11-17,Noviembre,2023,Gratuidad,5532
2023-11-18,Noviembre,2023,Prepago,52075
2023-11-18,Noviembre,2023,Gratuidad,4832
2023-11-19,Noviembre,2023,Prepago,36496
2023-11-19,Noviembre,2023,Gratuidad,3259
2023-11-20,Noviembre,2023,Prepago,34472
2023-11-20,Noviembre,2023,Gratuidad,3833
2023-11-21,Noviembre,2023,Prepago,86950
2023-11-21,Noviembre,2023,Gratuidad,5924
2023-11-22,Noviembre,2023,Prepago,78393
2023-11-22,Noviembre,2023,Gratuidad,5723
2023-11-23,Noviembre,2023,Prepago,75754
2023-11-23,Noviembre,2023,Gratuidad,5570
2023-11-24,Noviembre,2023,Prepago,74410
2023-11-24,Noviembre,2023,Gratuidad,6451
2023-11-25,Noviembre,2023,Prepago,51089
2023-11-25,Noviembre,2023,Gratuidad,4509
2023-11-26,Noviembre,2023,Prepago,31598
2023-11-26,Noviembre,2023,Gratuidad,2964
2023-11-27,Noviembre,2023,Prepago,76756
2023-11-27,Noviembre,2023,Gratuidad,6069
2023-11-28,Noviembre,2023,Prepago,79263
2023-11-28,Noviembre,2023,Gratuidad,5991
2023-11-29,Noviembre,2023,Prepago,77700
2023-11-29,Noviembre,2023,Gratuidad,5685
2023-11-30,Noviembre,2023,Prepago,78555
2023-11-30,Noviembre,2023,Gratuidad,5832
2023-12-01,Diciembre,2023,Prepago,82319
2023-12-01,Diciembre,2023,Gratuidad,5895
2023-12-02,Diciembre,2023,Prepago,67609
2023-12-02,Diciembre,2023,Gratuidad,5123
2023-12-03,Diciembre,2023,Prepago,33854
2023-12-03,Diciembre,2023,Gratuidad,2958
2023-12-04,Diciembre,2023,Prepago,74343
2023-12-04,Diciembre,2023,Gratuidad,5861
2023-12-05,Diciembre,2023,Prepago,77422
2023-12-05,Diciembre,2023,Gratuidad,5810
2023-12-06,Diciembre,2023,Prepago,76806
2023-12-06,Diciembre,2023,Gratuidad,5680
2023-12-07,Diciembre,2023,Prepago,76425
2023-12-07,Diciembre,2023,Gratuidad,5538
2023-12-08,Diciembre,2023,Prepago,78294
2023-12-08,Diciembre,2023,Gratuidad,5589
2023-12-09,Diciembre,2023,Prepago,68633
2023-12-09,Diciembre,2023,Gratuidad,4364
2023-12-10,Diciembre,2023,Prepago,34213
2023-12-10,Diciembre,2023,Gratuidad,3086
2023-12-11,Diciembre,2023,Prepago,72210
2023-12-11,Diciembre,2023,Gratuidad,4212
2023-12-12,Diciembre,2023,Prepago,57137
2023-12-12,Diciembre,2023,Gratuidad,4091
2023-12-13,Diciembre,2023,Prepago,68074
2023-12-13,Diciembre,2023,Gratuidad,4707
2023-12-14,Diciembre,2023,Prepago,77332
2023-12-14,Diciembre,2023,Gratuidad,5949
2023-12-15,Diciembre,2023,Prepago,74209
2023-12-15,Diciembre,2023,Gratuidad,5336
2023-12-16,Diciembre,2023,Prepago,52403
2023-12-16,Diciembre,2023,Gratuidad,4276
2023-12-17,Diciembre,2023,Prepago,50665
2023-12-17,Diciembre,2023,Gratuidad,3746
2023-12-18,Diciembre,2023,Prepago,64212
2023-12-18,Diciembre,2023,Gratuidad,5000
2023-12-19,Diciembre,2023,Prepago,63734
2023-12-19,Diciembre,2023,Gratuidad,4073
2023-12-20,Diciembre,2023,Prepago,62863
2023-12-20,Diciembre,2023,Gratuidad,5035
2023-12-21,Diciembre,2023,Prepago,70873
2023-12-21,Diciembre,2023,Gratuidad,4426
2023-12-22,Diciembre,2023,Prepago,59978
2023-12-22,Diciembre,2023,Gratuidad,5179
2023-12-23,Diciembre,2023,Prepago,42495
2023-12-23,Diciembre,2023,Gratuidad,2901
2023-12-24,Diciembre,2023,Prepago,21424
2023-12-24,Diciembre,2023,Gratuidad,2230
2023-12-25,Diciembre,2023,Prepago,16638
2023-12-25,Diciembre,2023,Gratuidad,1488
2023-12-26,Diciembre,2023,Prepago,43452
2023-12-26,Diciembre,2023,Gratuidad,3776
2023-12-27,Diciembre,2023,Prepago,47098
2023-12-27,Diciembre,2023,Gratuidad,3443
2023-12-28,Diciembre,2023,Prepago,46402
2023-12-28,Diciembre,2023,Gratuidad,3771
2023-12-29,Diciembre,2023,Prepago,49216
2023-12-29,Diciembre,2023,Gratuidad,4172
2023-12-30,Diciembre,2023,Prepago,38278
2023-12-30,Diciembre,2023,Gratuidad,2920
2023-12-31,Diciembre,2023,Prepago,20812
2023-12-31,Diciembre,2023,Gratuidad,1584
2024-01-01,Enero,2024,Prepago,17228
2024-01-01,Enero,2024,Gratuidad,1257
2024-01-02,Enero,2024,Prepago,38659
2024-01-02,Enero,2024,Gratuidad,2387
2024-01-03,Enero,2024,Prepago,40495
2024-01-03,Enero,2024,Gratuidad,2738
2024-01-04,Enero,2024,Prepago,44066
2024-01-04,Enero,2024,Gratuidad,2880
2024-01-05,Enero,2024,Prepago,56853
2024-01-05,Enero,2024,Gratuidad,4281
2024-01-06,Enero,2024,Prepago,41056
2024-01-06,Enero,2024,Gratuidad,3466
2024-01-07,Enero,2024,Prepago,26654
2024-01-07,Enero,2024,Gratuidad,2455
2024-01-08,Enero,2024,Prepago,66644
2024-01-08,Enero,2024,Gratuidad,4249
2024-01-09,Enero,2024,Prepago,69873
2024-01-09,Enero,2024,Gratuidad,4601
2024-01-10,Enero,2024,Prepago,68380
2024-01-10,Enero,2024,Gratuidad,4027
2024-01-11,Enero,2024,Prepago,69049
2024-01-11,Enero,2024,Gratuidad,5275
2024-01-12,Enero,2024,Prepago,69293
2024-01-12,Enero,2024,Gratuidad,4248
2024-01-13,Enero,2024,Prepago,47113
2024-01-13,Enero,2024,Gratuidad,4425
2024-01-14,Enero,2024,Prepago,29125
2024-01-14,Enero,2024,Gratuidad,2721
2024-01-15,Enero,2024,Prepago,69945
2024-01-15,Enero,2024,Gratuidad,5571
2024-01-16,Enero,2024,Prepago,69623
2024-01-16,Enero,2024,Gratuidad,4575
2024-01-17,Enero,2024,Prepago,69861
2024-01-17,Enero,2024,Gratuidad,5049
2024-01-18,Enero,2024,Prepago,71943
2024-01-18,Enero,2024,Gratuidad,4727
2024-01-19,Enero,2024,Prepago,70922
2024-01-19,Enero,2024,Gratuidad,5024
2024-01-20,Enero,2024,Prepago,56304
2024-01-20,Enero,2024,Gratuidad,3883
2024-01-21,Enero,2024,Prepago,27052
2024-01-21,Enero,2024,Gratuidad,2229
2024-01-22,Enero,2024,Prepago,67516
2024-01-22,Enero,2024,Gratuidad,4869
2024-01-23,Enero,2024,Prepago,69042
2024-01-23,Enero,2024,Gratuidad,5475
2024-01-24,Enero,2024,Prepago,70202
2024-01-24,Enero,2024,Gratuidad,4966
2024-01-25,Enero,2024,Prepago,69555
2024-01-25,Enero,2024,Gratuidad,5288
2024-01-26,Enero,2024,Prepago,72517
2024-01-26,Enero,2024,Gratuidad,5484
2024-01-27,Enero,2024,Prepago,49013
2024-01-27,Enero,2024,Gratuidad,4027
2024-01-28,Enero,2024,Prepago,30172
2024-01-28,Enero,2024,Gratuidad,2953
2024-01-29,Enero,2024,Prepago,69270
2024-01-29,Enero,2024,Gratuidad,6051
2024-01-30,Enero,2024,Prepago,68573
2024-01-30,Enero,2024,Gratuidad,6121
2024-01-31,Enero,2024,Prepago,66985
2024-01-31,Enero,2024,Gratuidad,6061
2024-02-01,Febrero,2024,Prepago,68993
2024-02-01,Febrero,2024,Gratuidad,5858
2024-02-02,Febrero,2024,Prepago,68005
2024-02-02,Febrero,2024,Gratuidad,4866
2024-02-03,Febrero,2024,Prepago,53431
2024-02-03,Febrero,2024,Gratuidad,4731
2024-02-04,Febrero,2024,Prepago,29319
2024-02-04,Febrero,2024,Gratuidad,2712
2024-02-05,Febrero,2024,Prepago,32216
2024-02-05,Febrero,2024,Gratuidad,3256
2024-02-06,Febrero,2024,Prepago,69351
2024-02-06,Febrero,2024,Gratuidad,5371
2024-02-07,Febrero,2024,Prepago,67998
2024-02-07,Febrero,2024,Gratuidad,5266
2024-02-08,Febrero,2024,Prepago,79920
2024-02-08,Febrero,2024,Gratuidad,5338
2024-02-09,Febrero,2024,Prepago,83951
2024-02-09,Febrero,2024,Gratuidad,5786
2024-02-10,Febrero,2024,Prepago,61722
2024-02-10,Febrero,2024,Gratuidad,4029
2024-02-11,Febrero,2024,Prepago,30669
2024-02-11,Febrero,2024,Gratuidad,3170
2024-02-12,Febrero,2024,Prepago,66850
2024-02-12,Febrero,2024,Gratuidad,4839
2024-02-13,Febrero,2024,Prepago,75572
2024-02-13,Febrero,2024,Gratuidad,5567
2024-02-14,Febrero,2024,Prepago,75581
2024-02-14,Febrero,2024,Gratuidad,5413
2024-02-15,Febrero,2024,Prepago,74660
2024-02-15,Febrero,2024,Gratuidad,5715
2024-02-16,Febrero,2024,Prepago,76870
2024-02-16,Febrero,2024,Gratuidad,5609
2024-02-17,Febrero,2024,Prepago,44554
2024-02-17,Febrero,2024,Gratuidad,3583
2024-02-18,Febrero,2024,Prepago,31374
2024-02-18,Febrero,2024,Gratuidad,3296
2024-02-19,Febrero,2024,Prepago,77977
2024-02-19,Febrero,2024,Gratuidad,5597
2024-02-20,Febrero,2024,Prepago,78136
2024-02-20,Febrero,2024,Gratuidad,5239
2024-02-21,Febrero,2024,Prepago,81661
2024-02-21,Febrero,2024,Gratuidad,5623
2024-02-22,Febrero,2024,Prepago,78792
2024-02-22,Febrero,2024,Gratuidad,5056
2024-02-23,Febrero,2024,Prepago,85163
2024-02-23,Febrero,2024,Gratuidad,5491
2024-02-24,Febrero,2024,Prepago,60614
2024-02-24,Febrero,2024,Gratuidad,4570
2024-02-25,Febrero,2024,Prepago,32711
2024-02-25,Febrero,2024,Gratuidad,3204
2024-02-26,Febrero,2024,Prepago,78601
2024-02-26,Febrero,2024,Gratuidad,5356
2024-02-27,Febrero,2024,Prepago,80401
2024-02-27,Febrero,2024,Gratuidad,6059
2024-02-28,Febrero,2024,Prepago,80945
2024-02-28,Febrero,2024,Gratuidad,5147
2024-02-29,Febrero,2024,Prepago,79451
2024-02-29,Febrero,2024,Gratuidad,5603
2024-03-01,Marzo,2024,Prepago,83728
2024-03-01,Marzo,2024,Gratuidad,6050
2024-03-02,Marzo,2024,Prepago,68532
2024-03-02,Marzo,2024,Gratuidad,4495
2024-03-03,Marzo,2024,Prepago,31229
2024-03-03,Marzo,2024,Gratuidad,3225
2024-03-04,Marzo,2024,Prepago,80200
2024-03-04,Marzo,2024,Gratuidad,5503
2024-03-05,Marzo,2024,Prepago,81243
2024-03-05,Marzo,2024,Gratuidad,5864
2024-03-06,Marzo,2024,Prepago,81644
2024-03-06,Marzo,2024,Gratuidad,6422
2024-03-07,Marzo,2024,Prepago,85016
2024-03-07,Marzo,2024,Gratuidad,7399
2024-03-08,Marzo,2024,Prepago,73242
2024-03-08,Marzo,2024,Gratuidad,6702
2024-03-09,Marzo,2024,Prepago,57423
2024-03-09,Marzo,2024,Gratuidad,5999
2024-03-10,Marzo,2024,Prepago,31618
2024-03-10,Marzo,2024,Gratuidad,3309
2024-03-11,Marzo,2024,Prepago,79186
2024-03-11,Marzo,2024,Gratuidad,6188
2024-03-12,Marzo,2024,Prepago,80804
2024-03-12,Marzo,2024,Gratuidad,7425
2024-03-13,Marzo,2024,Prepago,90734
2024-03-13,Marzo,2024,Gratuidad,7879
2024-03-14,Marzo,2024,Prepago,80683
2024-03-14,Marzo,2024,Gratuidad,6647
2024-03-15,Marzo,2024,Prepago,82646
2024-03-15,Marzo,2024,Gratuidad,7385
2024-03-16,Marzo,2024,Prepago,50318
2024-03-16,Marzo,2024,Gratuidad,4859
2024-03-17,Marzo,2024,Prepago,31136
2024-03-17,Marzo,2024,Gratuidad,4076
2024-03-18,Marzo,2024,Prepago,33864
2024-03-18,Marzo,2024,Gratuidad,3756
2024-03-19,Marzo,2024,Prepago,82750
2024-03-19,Marzo,2024,Gratuidad,7599
2024-03-20,Marzo,2024,Prepago,83146
2024-03-20,Marzo,2024,Gratuidad,7631
2024-03-21,Marzo,2024,Prepago,81900
2024-03-21,Marzo,2024,Gratuidad,7792
2024-03-22,Marzo,2024,Prepago,81295
2024-03-22,Marzo,2024,Gratuidad,7004
2024-03-23,Marzo,2024,Prepago,49481
2024-03-23,Marzo,2024,Gratuidad,5372
2024-03-24,Marzo,2024,Prepago,31392
2024-03-24,Marzo,2024,Gratuidad,3477
2024-03-25,Marzo,2024,Prepago,63434
2024-03-25,Marzo,2024,Gratuidad,6756
2024-03-26,Marzo,2024,Prepago,62616
2024-03-26,Marzo,2024,Gratuidad,6172
2024-03-27,Marzo,2024,Prepago,61893
2024-03-27,Marzo,2024,Gratuidad,6680
2024-03-28,Marzo,2024,Prepago,40601
2024-03-28,Marzo,2024,Gratuidad,3935
2024-03-29,Marzo,2024,Prepago,37953
2024-03-29,Marzo,2024,Gratuidad,3182
2024-03-30,Marzo,2024,Prepago,30837
2024-03-30,Marzo,2024,Gratuidad,3054
2024-03-31,Marzo,2024,Prepago,26455
2024-03-31,Marzo,2024,Gratuidad,3200
2024-04-01,Abril,2024,Prepago,65003
2024-04-01,Abril,2024,Gratuidad,6506
2024-04-02,Abril,2024,Prepago,67747
2024-04-02,Abril,2024,Gratuidad,6695
2024-04-03,Abril,2024,Prepago,67697
2024-04-03,Abril,2024,Gratuidad,5805
2024-04-04,Abril,2024,Prepago,68666
2024-04-04,Abril,2024,Gratuidad,7090
2024-04-05,Abril,2024,Prepago,71122
2024-04-05,Abril,2024,Gratuidad,6139
2024-04-06,Abril,2024,Prepago,48512
2024-04-06,Abril,2024,Gratuidad,5078
2024-04-07,Abril,2024,Prepago,29670
2024-04-07,Abril,2024,Gratuidad,3131
2024-04-08,Abril,2024,Prepago,74296
2024-04-08,Abril,2024,Gratuidad,6153
2024-04-09,Abril,2024,Prepago,86045
2024-04-09,Abril,2024,Gratuidad,6509
2024-04-10,Abril,2024,Prepago,80310
2024-04-10,Abril,2024,Gratuidad,6888
2024-04-11,Abril,2024,Prepago,80278
2024-04-11,Abril,2024,Gratuidad,6408
2024-04-12,Abril,2024,Prepago,83647
2024-04-12,Abril,2024,Gratuidad,6617
2024-04-13,Abril,2024,Prepago,64241
2024-04-13,Abril,2024,Gratuidad,4408
2024-04-14,Abril,2024,Prepago,31272
2024-04-14,Abril,2024,Gratuidad,3265
2024-04-15,Abril,2024,Prepago,81385
2024-04-15,Abril,2024,Gratuidad,5529
2024-04-16,Abril,2024,Prepago,81911
2024-04-16,Abril,2024,Gratuidad,7165
2024-04-17,Abril,2024,Prepago,83446
2024-04-17,Abril,2024,Gratuidad,6143
2024-04-18,Abril,2024,Prepago,78423
2024-04-18,Abril,2024,Gratuidad,6188
2024-04-19,Abril,2024,Prepago,80593
2024-04-19,Abril,2024,Gratuidad,5575
2024-04-20,Abril,2024,Prepago,53603
2024-04-20,Abril,2024,Gratuidad,4931
2024-04-21,Abril,2024,Prepago,30367
2024-04-21,Abril,2024,Gratuidad,2873
2024-04-22,Abril,2024,Prepago,80738
2024-04-22,Abril,2024,Gratuidad,6863
2024-04-23,Abril,2024,Prepago,91495
2024-04-23,Abril,2024,Gratuidad,6369
2024-04-24,Abril,2024,Prepago,81560
2024-04-24,Abril,2024,Gratuidad,7300
2024-04-25,Abril,2024,Prepago,82352
2024-04-25,Abril,2024,Gratuidad,6752
2024-04-26,Abril,2024,Prepago,82747
2024-04-26,Abril,2024,Gratuidad,6901
2024-04-27,Abril,2024,Prepago,51435
2024-04-27,Abril,2024,Gratuidad,4376
2024-04-28,Abril,2024,Prepago,31198
2024-04-28,Abril,2024,Gratuidad,3647
2024-04-29,Abril,2024,Prepago,80128
2024-04-29,Abril,2024,Gratuidad,5839
2024-04-30,Abril,2024,Prepago,78675
2024-04-30,Abril,2024,Gratuidad,7046
2024-05-01,Mayo,2024,Prepago,38043
2024-05-01,Mayo,2024,Gratuidad,3514
2024-05-02,Mayo,2024,Prepago,81985
2024-05-02,Mayo,2024,Gratuidad,7175
2024-05-03,Mayo,2024,Prepago,81101
2024-05-03,Mayo,2024,Gratuidad,5713
2024-05-04,Mayo,2024,Prepago,71629
2024-05-04,Mayo,2024,Gratuidad,4512
2024-05-05,Mayo,2024,Prepago,27235
2024-05-05,Mayo,2024,Gratuidad,3462
2024-05-06,Mayo,2024,Prepago,71594
2024-05-06,Mayo,2024,Gratuidad,6511
2024-05-07,Mayo,2024,Prepago,70957
2024-05-07,Mayo,2024,Gratuidad,6352
2024-05-08,Mayo,2024,Prepago,73854
2024-05-08,Mayo,2024,Gratuidad,6948
2024-05-09,Mayo,2024,Prepago,74966
2024-05-09,Mayo,2024,Gratuidad,5279
2024-05-10,Mayo,2024,Prepago,51035
2024-05-10,Mayo,2024,Gratuidad,4762
2024-05-11,Mayo,2024,Prepago,53934
2024-05-11,Mayo,2024,Gratuidad,4475
2024-05-12,Mayo,2024,Prepago,28902
2024-05-12,Mayo,2024,Gratuidad,3226
2024-05-13,Mayo,2024,Prepago,72840
2024-05-13,Mayo,2024,Gratuidad,6035
2024-05-14,Mayo,2024,Prepago,73599
2024-05-14,Mayo,2024,Gratuidad,6568
2024-05-15,Mayo,2024,Prepago,66783
2024-05-15,Mayo,2024,Gratuidad,5800
2024-05-16,Mayo,2024,Prepago,82581
2024-05-16,Mayo,2024,Gratuidad,6302
2024-05-17,Mayo,2024,Prepago,82571
2024-05-17,Mayo,2024,Gratuidad,6178
2024-05-18,Mayo,2024,Prepago,68046
2024-05-18,Mayo,2024,Gratuidad,5433
2024-05-19,Mayo,2024,Prepago,36431
2024-05-19,Mayo,2024,Gratuidad,3523
2024-05-20,Mayo,2024,Prepago,79500
2024-05-20,Mayo,2024,Gratuidad,6485
2024-05-21,Mayo,2024,Prepago,80998
2024-05-21,Mayo,2024,Gratuidad,6022
2024-05-22,Mayo,2024,Prepago,80893
2024-05-22,Mayo,2024,Gratuidad,6922
2024-05-23,Mayo,2024,Prepago,82707
2024-05-23,Mayo,2024,Gratuidad,5888
2024-05-24,Mayo,2024,Prepago,87342
2024-05-24,Mayo,2024,Gratuidad,7194
2024-05-25,Mayo,2024,Prepago,54040
2024-05-25,Mayo,2024,Gratuidad,4055
2024-05-26,Mayo,2024,Prepago,49735
2024-05-26,Mayo,2024,Gratuidad,3762
2024-05-27,Mayo,2024,Prepago,80402
