fecha,mes,anio,linea,tipo_pago,afluencia
2023-01-03,Enero,2023,Línea 1,Prepago,41122
2023-01-03,Enero,2023,Línea 1,Gratuidad,2577
2023-01-03,Enero,2023,Línea 2,Prepago,56949
2023-01-03,Enero,2023,Línea 2,Gratuidad,8563
2023-01-04,Enero,2023,Línea 1,Prepago,46050
2023-01-04,Enero,2023,Línea 1,Gratuidad,2920
2023-01-04,Enero,2023,Línea 2,Prepago,61249
2023-01-04,Enero,2023,Línea 2,Gratuidad,7980
2023-01-05,Enero,2023,Línea 1,Prepago,50875
2023-01-05,Enero,2023,Línea 1,Gratuidad,3762
2023-01-05,Enero,2023,Línea 2,Prepago,64050
2023-01-05,Enero,2023,Línea 2,Gratuidad,8419
2023-01-06,Enero,2023,Línea 1,Prepago,42239
2023-01-06,Enero,2023,Línea 1,Gratuidad,3335
2023-01-06,Enero,2023,Línea 2,Prepago,55960
2023-01-06,Enero,2023,Línea 2,Gratuidad,7572
2023-01-07,Enero,2023,Línea 1,Prepago,35592
2023-01-07,Enero,2023,Línea 1,Gratuidad,2633
2023-01-07,Enero,2023,Línea 2,Prepago,55727
2023-01-07,Enero,2023,Línea 2,Gratuidad,7158
2023-01-08,Enero,2023,Línea 1,Prepago,26855
2023-01-08,Enero,2023,Línea 1,Gratuidad,2095
2023-01-08,Enero,2023,Línea 2,Prepago,41706
2023-01-08,Enero,2023,Línea 2,Gratuidad,5298
2023-01-09,Enero,2023,Línea 1,Prepago,42473
2023-01-09,Enero,2023,Línea 1,Gratuidad,3426
2023-01-09,Enero,2023,Línea 2,Prepago,58681
2023-01-09,Enero,2023,Línea 2,Gratuidad,8994
2023-01-10,Enero,2023,Línea 1,Prepago,43208
2023-01-10,Enero,2023,Línea 1,Gratuidad,3855
2023-01-10,Enero,2023,Línea 2,Prepago,57858
2023-01-10,Enero,2023,Línea 2,Gratuidad,8044
2023-01-11,Enero,2023,Línea 1,Prepago,43919
2023-01-11,Enero,2023,Línea 1,Gratuidad,3686
2023-01-11,Enero,2023,Línea 2,Prepago,58387
2023-01-11,Enero,2023,Línea 2,Gratuidad,9255
2023-01-12,Enero,2023,Línea 1,Prepago,44596
2023-01-12,Enero,2023,Línea 1,Gratuidad,3749
2023-01-12,Enero,2023,Línea 2,Prepago,57883
2023-01-12,Enero,2023,Línea 2,Gratuidad,8273
2023-01-13,Enero,2023,Línea 1,Prepago,46894
2023-01-13,Enero,2023,Línea 1,Gratuidad,3498
2023-01-13,Enero,2023,Línea 2,Prepago,59358
2023-01-13,Enero,2023,Línea 2,Gratuidad,9594
2023-01-14,Enero,2023,Línea 1,Prepago,40155
2023-01-14,Enero,2023,Línea 1,Gratuidad,3269
2023-01-14,Enero,2023,Línea 2,Prepago,57797
2023-01-14,Enero,2023,Línea 2,Gratuidad,6649
2023-01-15,Enero,2023,Línea 1,Prepago,30150
2023-01-15,Enero,2023,Línea 1,Gratuidad,2187
2023-01-15,Enero,2023,Línea 2,Prepago,42658
2023-01-15,Enero,2023,Línea 2,Gratuidad,5977
2023-01-16,Enero,2023,Línea 1,Prepago,46010
2023-01-16,Enero,2023,Línea 1,Gratuidad,3840
2023-01-16,Enero,2023,Línea 2,Prepago,59439
2023-01-16,Enero,2023,Línea 2,Gratuidad,7836
2023-01-17,Enero,2023,Línea 1,Prepago,46576
2023-01-17,Enero,2023,Línea 1,Gratuidad,3452
2023-01-17,Enero,2023,Línea 2,Prepago,58400
2023-01-17,Enero,2023,Línea 2,Gratuidad,9073
2023-01-18,Enero,2023,Línea 1,Prepago,45437
2023-01-18,Enero,2023,Línea 1,Gratuidad,3616
2023-01-18,Enero,2023,Línea 2,Prepago,59703
2023-01-18,Enero,2023,Línea 2,Gratuidad,8591
2023-01-19,Enero,2023,Línea 1,Prepago,45644
2023-01-19,Enero,2023,Línea 1,Gratuidad,3572
2023-01-19,Enero,2023,Línea 2,Prepago,59186
2023-01-19,Enero,2023,Línea 2,Gratuidad,9521
2023-01-20,Enero,2023,Línea 1,Prepago,47095
2023-01-20,Enero,2023,Línea 1,Gratuidad,4251
2023-01-20,Enero,2023,Línea 2,Prepago,61199
2023-01-20,Enero,2023,Línea 2,Gratuidad,8171
2023-01-21,Enero,2023,Línea 1,Prepago,39485
2023-01-21,Enero,2023,Línea 1,Gratuidad,2771
2023-01-21,Enero,2023,Línea 2,Prepago,57486
2023-01-21,Enero,2023,Línea 2,Gratuidad,7479
2023-01-22,Enero,2023,Línea 1,Prepago,28920
2023-01-22,Enero,2023,Línea 1,Gratuidad,2381
2023-01-22,Enero,2023,Línea 2,Prepago,43121
2023-01-22,Enero,2023,Línea 2,Gratuidad,5333
2023-01-23,Enero,2023,Línea 1,Prepago,45738
2023-01-23,Enero,2023,Línea 1,Gratuidad,3502
2023-01-23,Enero,2023,Línea 2,Prepago,59309
2023-01-23,Enero,2023,Línea 2,Gratuidad,8771
2023-01-24,Enero,2023,Línea 1,Prepago,45744
2023-01-24,Enero,2023,Línea 1,Gratuidad,3523
2023-01-24,Enero,2023,Línea 2,Prepago,59524
2023-01-24,Enero,2023,Línea 2,Gratuidad,8278
2023-01-25,Enero,2023,Línea 1,Prepago,45902
2023-01-25,Enero,2023,Línea 1,Gratuidad,3061
2023-01-25,Enero,2023,Línea 2,Prepago,52646
2023-01-25,Enero,2023,Línea 2,Gratuidad,6330
2023-01-26,Enero,2023,Línea 1,Prepago,45939
2023-01-26,Enero,2023,Línea 1,Gratuidad,3713
2023-01-26,Enero,2023,Línea 2,Prepago,53883
2023-01-26,Enero,2023,Línea 2,Gratuidad,7053
2023-01-27,Enero,2023,Línea 1,Prepago,45953
2023-01-27,Enero,2023,Línea 1,Gratuidad,3094
2023-01-27,Enero,2023,Línea 2,Prepago,63322
2023-01-27,Enero,2023,Línea 2,Gratuidad,9059
2023-01-28,Enero,2023,Línea 1,Prepago,39587
2023-01-28,Enero,2023,Línea 1,Gratuidad,2739
2023-01-28,Enero,2023,Línea 2,Prepago,58307
2023-01-28,Enero,2023,Línea 2,Gratuidad,7342
2023-01-29,Enero,2023,Línea 1,Prepago,29201
2023-01-29,Enero,2023,Línea 1,Gratuidad,1734
2023-01-29,Enero,2023,Línea 2,Prepago,43765
2023-01-29,Enero,2023,Línea 2,Gratuidad,6002
2023-01-30,Enero,2023,Línea 1,Prepago,49110
2023-01-30,Enero,2023,Línea 1,Gratuidad,3287
2023-01-30,Enero,2023,Línea 2,Prepago,61251
2023-01-30,Enero,2023,Línea 2,Gratuidad,8865
2023-01-31,Enero,2023,Línea 1,Prepago,49420
2023-01-31,Enero,2023,Línea 1,Gratuidad,3393
2023-01-31,Enero,2023,Línea 2,Prepago,61505
2023-01-31,Enero,2023,Línea 2,Gratuidad,9067
2023-02-01,Febrero,2023,Línea 1,Prepago,52680
2023-02-01,Febrero,2023,Línea 1,Gratuidad,4234
2023-02-01,Febrero,2023,Línea 2,Prepago,63157
2023-02-01,Febrero,2023,Línea 2,Gratuidad,9135
2023-02-02,Febrero,2023,Línea 1,Prepago,53180
2023-02-02,Febrero,2023,Línea 1,Gratuidad,3645
2023-02-02,Febrero,2023,Línea 2,Prepago,62109
2023-02-02,Febrero,2023,Línea 2,Gratuidad,8990
2023-02-03,Febrero,2023,Línea 1,Prepago,50844
2023-02-03,Febrero,2023,Línea 1,Gratuidad,3666
2023-02-03,Febrero,2023,Línea 2,Prepago,63827
2023-02-03,Febrero,2023,Línea 2,Gratuidad,8504
2023-02-04,Febrero,2023,Línea 1,Prepago,40086
2023-02-04,Febrero,2023,Línea 1,Gratuidad,2858
2023-02-04,Febrero,2023,Línea 2,Prepago,58403
2023-02-04,Febrero,2023,Línea 2,Gratuidad,7180
2023-02-05,Febrero,2023,Línea 1,Prepago,29617
2023-02-05,Febrero,2023,Línea 1,Gratuidad,2332
2023-02-05,Febrero,2023,Línea 2,Prepago,43915
2023-02-05,Febrero,2023,Línea 2,Gratuidad,5407
2023-02-06,Febrero,2023,Línea 1,Prepago,29376
2023-02-06,Febrero,2023,Línea 1,Gratuidad,2591
2023-02-06,Febrero,2023,Línea 2,Prepago,43472
2023-02-06,Febrero,2023,Línea 2,Gratuidad,6282
2023-02-07,Febrero,2023,Línea 1,Prepago,50807
2023-02-07,Febrero,2023,Línea 1,Gratuidad,4031
2023-02-07,Febrero,2023,Línea 2,Prepago,63028
2023-02-07,Febrero,2023,Línea 2,Gratuidad,8544
2023-02-08,Febrero,2023,Línea 1,Prepago,50201
2023-02-08,Febrero,2023,Línea 1,Gratuidad,3995
2023-02-08,Febrero,2023,Línea 2,Prepago,63059
2023-02-08,Febrero,2023,Línea 2,Gratuidad,9013
2023-02-09,Febrero,2023,Línea 1,Prepago,52274
2023-02-09,Febrero,2023,Línea 1,Gratuidad,3661
2023-02-09,Febrero,2023,Línea 2,Prepago,62187
2023-02-09,Febrero,2023,Línea 2,Gratuidad,9573
2023-02-10,Febrero,2023,Línea 1,Prepago,50868
2023-02-10,Febrero,2023,Línea 1,Gratuidad,3929
2023-02-10,Febrero,2023,Línea 2,Prepago,64305
2023-02-10,Febrero,2023,Línea 2,Gratuidad,9460
2023-02-11,Febrero,2023,Línea 1,Prepago,40110
2023-02-11,Febrero,2023,Línea 1,Gratuidad,5022
2023-02-11,Febrero,2023,Línea 2,Prepago,57370
2023-02-11,Febrero,2023,Línea 2,Gratuidad,7449
2023-02-12,Febrero,2023,Línea 1,Prepago,28089
2023-02-12,Febrero,2023,Línea 1,Gratuidad,3313
2023-02-12,Febrero,2023,Línea 2,Prepago,42370
2023-02-12,Febrero,2023,Línea 2,Gratuidad,5660
2023-02-13,Febrero,2023,Línea 1,Prepago,51063
2023-02-13,Febrero,2023,Línea 1,Gratuidad,6064
2023-02-13,Febrero,2023,Línea 2,Prepago,64769
2023-02-13,Febrero,2023,Línea 2,Gratuidad,9452
2023-02-14,Febrero,2023,Línea 1,Prepago,53369
2023-02-14,Febrero,2023,Línea 1,Gratuidad,5499
2023-02-14,Febrero,2023,Línea 2,Prepago,64564
2023-02-14,Febrero,2023,Línea 2,Gratuidad,9127
2023-02-15,Febrero,2023,Línea 1,Prepago,50275
2023-02-15,Febrero,2023,Línea 1,Gratuidad,5162
2023-02-15,Febrero,2023,Línea 2,Prepago,62973
2023-02-15,Febrero,2023,Línea 2,Gratuidad,8273
2023-02-16,Febrero,2023,Línea 1,Prepago,50647
2023-02-16,Febrero,2023,Línea 1,Gratuidad,5555
2023-02-16,Febrero,2023,Línea 2,Prepago,63030
2023-02-16,Febrero,2023,Línea 2,Gratuidad,8889
2023-02-17,Febrero,2023,Línea 1,Prepago,51652
2023-02-17,Febrero,2023,Línea 1,Gratuidad,5836
2023-02-17,Febrero,2023,Línea 2,Prepago,65161
2023-02-17,Febrero,2023,Línea 2,Gratuidad,9638
2023-02-18,Febrero,2023,Línea 1,Prepago,41451
2023-02-18,Febrero,2023,Línea 1,Gratuidad,4016
2023-02-18,Febrero,2023,Línea 2,Prepago,60242
2023-02-18,Febrero,2023,Línea 2,Gratuidad,7499
2023-02-19,Febrero,2023,Línea 1,Prepago,30208
2023-02-19,Febrero,2023,Línea 1,Gratuidad,3659
2023-02-19,Febrero,2023,Línea 2,Prepago,43721
2023-02-19,Febrero,2023,Línea 2,Gratuidad,5721
2023-02-20,Febrero,2023,Línea 1,Prepago,51926
2023-02-20,Febrero,2023,Línea 1,Gratuidad,5346
2023-02-20,Febrero,2023,Línea 2,Prepago,64279
2023-02-20,Febrero,2023,Línea 2,Gratuidad,8826
2023-02-21,Febrero,2023,Línea 1,Prepago,51801
2023-02-21,Febrero,2023,Línea 1,Gratuidad,5868
2023-02-21,Febrero,2023,Línea 2,Prepago,64116
2023-02-21,Febrero,2023,Línea 2,Gratuidad,8079
2023-02-22,Febrero,2023,Línea 1,Prepago,51471
2023-02-22,Febrero,2023,Línea 1,Gratuidad,5825
2023-02-22,Febrero,2023,Línea 2,Prepago,64823
2023-02-22,Febrero,2023,Línea 2,Gratuidad,8560
2023-02-23,Febrero,2023,Línea 1,Prepago,51781
2023-02-23,Febrero,2023,Línea 1,Gratuidad,6339
2023-02-23,Febrero,2023,Línea 2,Prepago,64171
2023-02-23,Febrero,2023,Línea 2,Gratuidad,8624
2023-02-24,Febrero,2023,Línea 1,Prepago,52721
2023-02-24,Febrero,2023,Línea 1,Gratuidad,6375
2023-02-24,Febrero,2023,Línea 2,Prepago,69931
2023-02-24,Febrero,2023,Línea 2,Gratuidad,9286
2023-02-25,Febrero,2023,Línea 1,Prepago,41005
2023-02-25,Febrero,2023,Línea 1,Gratuidad,4658
2023-02-25,Febrero,2023,Línea 2,Prepago,58538
2023-02-25,Febrero,2023,Línea 2,Gratuidad,7199
2023-02-26,Febrero,2023,Línea 1,Prepago,29634
2023-02-26,Febrero,2023,Línea 1,Gratuidad,3511
2023-02-26,Febrero,2023,Línea 2,Prepago,42174
2023-02-26,Febrero,2023,Línea 2,Gratuidad,5206
2023-02-27,Febrero,2023,Línea 1,Prepago,52142
2023-02-27,Febrero,2023,Línea 1,Gratuidad,5685
2023-02-27,Febrero,2023,Línea 2,Prepago,64668
2023-02-27,Febrero,2023,Línea 2,Gratuidad,8306
2023-02-28,Febrero,2023,Línea 1,Prepago,54058
2023-02-28,Febrero,2023,Línea 1,Gratuidad,6761
2023-02-28,Febrero,2023,Línea 2,Prepago,64898
2023-02-28,Febrero,2023,Línea 2,Gratuidad,9112
2023-03-01,Marzo,2023,Línea 1,Prepago,52777
2023-03-01,Marzo,2023,Línea 1,Gratuidad,7018
2023-03-01,Marzo,2023,Línea 2,Prepago,66117
2023-03-01,Marzo,2023,Línea 2,Gratuidad,8997
2023-03-02,Marzo,2023,Línea 1,Prepago,52017
2023-03-02,Marzo,2023,Línea 1,Gratuidad,6408
2023-03-02,Marzo,2023,Línea 2,Prepago,64745
2023-03-02,Marzo,2023,Línea 2,Gratuidad,9121
2023-03-03,Marzo,2023,Línea 1,Prepago,52758
2023-03-03,Marzo,2023,Línea 1,Gratuidad,6640
2023-03-03,Marzo,2023,Línea 2,Prepago,66387
2023-03-03,Marzo,2023,Línea 2,Gratuidad,8514
2023-03-04,Marzo,2023,Línea 1,Prepago,41723
2023-03-04,Marzo,2023,Línea 1,Gratuidad,5062
2023-03-04,Marzo,2023,Línea 2,Prepago,61011
2023-03-04,Marzo,2023,Línea 2,Gratuidad,6689
2023-03-05,Marzo,2023,Línea 1,Prepago,30606
2023-03-05,Marzo,2023,Línea 1,Gratuidad,3892
2023-03-05,Marzo,2023,Línea 2,Prepago,46097
2023-03-05,Marzo,2023,Línea 2,Gratuidad,5398
2023-03-06,Marzo,2023,Línea 1,Prepago,52317
2023-03-06,Marzo,2023,Línea 1,Gratuidad,6903
2023-03-06,Marzo,2023,Línea 2,Prepago,64363
2023-03-06,Marzo,2023,Línea 2,Gratuidad,8290
2023-03-07,Marzo,2023,Línea 1,Prepago,52915
2023-03-07,Marzo,2023,Línea 1,Gratuidad,5990
2023-03-07,Marzo,2023,Línea 2,Prepago,64530
2023-03-07,Marzo,2023,Línea 2,Gratuidad,8101
2023-03-08,Marzo,2023,Línea 1,Prepago,49260
2023-03-08,Marzo,2023,Línea 1,Gratuidad,6278
2023-03-08,Marzo,2023,Línea 2,Prepago,63108
2023-03-08,Marzo,2023,Línea 2,Gratuidad,7818
2023-03-09,Marzo,2023,Línea 1,Prepago,49057
2023-03-09,Marzo,2023,Línea 1,Gratuidad,6627
2023-03-09,Marzo,2023,Línea 2,Prepago,61724
2023-03-09,Marzo,2023,Línea 2,Gratuidad,7915
2023-03-10,Marzo,2023,Línea 1,Prepago,52165
2023-03-10,Marzo,2023,Línea 1,Gratuidad,5406
2023-03-10,Marzo,2023,Línea 2,Prepago,66589
2023-03-10,Marzo,2023,Línea 2,Gratuidad,8748
2023-03-11,Marzo,2023,Línea 1,Prepago,40215
2023-03-11,Marzo,2023,Línea 1,Gratuidad,5393
2023-03-11,Marzo,2023,Línea 2,Prepago,58486
2023-03-11,Marzo,2023,Línea 2,Gratuidad,7052
2023-03-12,Marzo,2023,Línea 1,Prepago,27558
2023-03-12,Marzo,2023,Línea 1,Gratuidad,3064
2023-03-12,Marzo,2023,Línea 2,Prepago,40782
2023-03-12,Marzo,2023,Línea 2,Gratuidad,5086
2023-03-13,Marzo,2023,Línea 1,Prepago,50820
2023-03-13,Marzo,2023,Línea 1,Gratuidad,6805
2023-03-13,Marzo,2023,Línea 2,Prepago,62803
2023-03-13,Marzo,2023,Línea 2,Gratuidad,7962
2023-03-14,Marzo,2023,Línea 1,Prepago,48818
2023-03-14,Marzo,2023,Línea 1,Gratuidad,5330
2023-03-14,Marzo,2023,Línea 2,Prepago,63859
2023-03-14,Marzo,2023,Línea 2,Gratuidad,8114
2023-03-15,Marzo,2023,Línea 1,Prepago,50353
2023-03-15,Marzo,2023,Línea 1,Gratuidad,6458
2023-03-15,Marzo,2023,Línea 2,Prepago,63633
2023-03-15,Marzo,2023,Línea 2,Gratuidad,7916
2023-03-16,Marzo,2023,Línea 1,Prepago,51169
2023-03-16,Marzo,2023,Línea 1,Gratuidad,5029
2023-03-16,Marzo,2023,Línea 2,Prepago,64770
2023-03-16,Marzo,2023,Línea 2,Gratuidad,8197
2023-03-17,Marzo,2023,Línea 1,Prepago,50927
2023-03-17,Marzo,2023,Línea 1,Gratuidad,6459
2023-03-17,Marzo,2023,Línea 2,Prepago,66945
2023-03-17,Marzo,2023,Línea 2,Gratuidad,7739
2023-03-18,Marzo,2023,Línea 1,Prepago,42692
2023-03-18,Marzo,2023,Línea 1,Gratuidad,3327
2023-03-18,Marzo,2023,Línea 2,Prepago,61307
2023-03-18,Marzo,2023,Línea 2,Gratuidad,6411
2023-03-19,Marzo,2023,Línea 1,Prepago,30921
2023-03-19,Marzo,2023,Línea 1,Gratuidad,2558
2023-03-19,Marzo,2023,Línea 2,Prepago,43773
2023-03-19,Marzo,2023,Línea 2,Gratuidad,5326
2023-03-20,Marzo,2023,Línea 1,Prepago,29407
2023-03-20,Marzo,2023,Línea 1,Gratuidad,2740
2023-03-20,Marzo,2023,Línea 2,Prepago,42757
2023-03-20,Marzo,2023,Línea 2,Gratuidad,5469
2023-03-21,Marzo,2023,Línea 1,Prepago,52236
2023-03-21,Marzo,2023,Línea 1,Gratuidad,4407
2023-03-21,Marzo,2023,Línea 2,Prepago,64536
2023-03-21,Marzo,2023,Línea 2,Gratuidad,8305
2023-03-22,Marzo,2023,Línea 1,Prepago,51636
2023-03-22,Marzo,2023,Línea 1,Gratuidad,5218
2023-03-22,Marzo,2023,Línea 2,Prepago,63693
2023-03-22,Marzo,2023,Línea 2,Gratuidad,8424
2023-03-23,Marzo,2023,Línea 1,Prepago,51450
2023-03-23,Marzo,2023,Línea 1,Gratuidad,5815
2023-03-23,Marzo,2023,Línea 2,Prepago,62662
2023-03-23,Marzo,2023,Línea 2,Gratuidad,7807
2023-03-24,Marzo,2023,Línea 1,Prepago,51774
2023-03-24,Marzo,2023,Línea 1,Gratuidad,5594
2023-03-24,Marzo,2023,Línea 2,Prepago,65798
2023-03-24,Marzo,2023,Línea 2,Gratuidad,8321
2023-03-25,Marzo,2023,Línea 1,Prepago,40733
2023-03-25,Marzo,2023,Línea 1,Gratuidad,4935
2023-03-25,Marzo,2023,Línea 2,Prepago,58323
2023-03-25,Marzo,2023,Línea 2,Gratuidad,6681
2023-03-26,Marzo,2023,Línea 1,Prepago,29935
2023-03-26,Marzo,2023,Línea 1,Gratuidad,3076
2023-03-26,Marzo,2023,Línea 2,Prepago,43706
2023-03-26,Marzo,2023,Línea 2,Gratuidad,5138
2023-03-27,Marzo,2023,Línea 1,Prepago,52506
2023-03-27,Marzo,2023,Línea 1,Gratuidad,6553
2023-03-27,Marzo,2023,Línea 2,Prepago,64057
2023-03-27,Marzo,2023,Línea 2,Gratuidad,7595
2023-03-28,Marzo,2023,Línea 1,Prepago,50705
2023-03-28,Marzo,2023,Línea 1,Gratuidad,5790
2023-03-28,Marzo,2023,Línea 2,Prepago,62546
2023-03-28,Marzo,2023,Línea 2,Gratuidad,8291
2023-03-29,Marzo,2023,Línea 1,Prepago,50225
2023-03-29,Marzo,2023,Línea 1,Gratuidad,6020
2023-03-29,Marzo,2023,Línea 2,Prepago,63315
2023-03-29,Marzo,2023,Línea 2,Gratuidad,7631
2023-03-30,Marzo,2023,Línea 1,Prepago,51331
2023-03-30,Marzo,2023,Línea 1,Gratuidad,5937
2023-03-30,Marzo,2023,Línea 2,Prepago,65003
2023-03-30,Marzo,2023,Línea 2,Gratuidad,8505
2023-03-31,Marzo,2023,Línea 1,Prepago,50927
2023-03-31,Marzo,2023,Línea 1,Gratuidad,6637
2023-03-31,Marzo,2023,Línea 2,Prepago,67748
2023-03-31,Marzo,2023,Línea 2,Gratuidad,8113
2023-04-01,Abril,2023,Línea 1,Prepago,41296
2023-04-01,Abril,2023,Línea 1,Gratuidad,5064
2023-04-01,Abril,2023,Línea 2,Prepago,59415
2023-04-01,Abril,2023,Línea 2,Gratuidad,7105
2023-04-02,Abril,2023,Línea 1,Prepago,29890
2023-04-02,Abril,2023,Línea 1,Gratuidad,3988
2023-04-02,Abril,2023,Línea 2,Prepago,43649
2023-04-02,Abril,2023,Línea 2,Gratuidad,4832
2023-04-03,Abril,2023,Línea 1,Prepago,42267
2023-04-03,Abril,2023,Línea 1,Gratuidad,6361
2023-04-03,Abril,2023,Línea 2,Prepago,54232
2023-04-03,Abril,2023,Línea 2,Gratuidad,8004
2023-04-04,Abril,2023,Línea 1,Prepago,41884
2023-04-04,Abril,2023,Línea 1,Gratuidad,5604
2023-04-04,Abril,2023,Línea 2,Prepago,55936
2023-04-04,Abril,2023,Línea 2,Gratuidad,7394
2023-04-05,Abril,2023,Línea 1,Prepago,41777
2023-04-05,Abril,2023,Línea 1,Gratuidad,4342
2023-04-05,Abril,2023,Línea 2,Prepago,57647
2023-04-05,Abril,2023,Línea 2,Gratuidad,8181
2023-04-06,Abril,2023,Línea 1,Prepago,34040
2023-04-06,Abril,2023,Línea 1,Gratuidad,4487
2023-04-06,Abril,2023,Línea 2,Prepago,50125
2023-04-06,Abril,2023,Línea 2,Gratuidad,5908
2023-04-07,Abril,2023,Línea 1,Prepago,26667
2023-04-07,Abril,2023,Línea 1,Gratuidad,3085
2023-04-07,Abril,2023,Línea 2,Prepago,44952
2023-04-07,Abril,2023,Línea 2,Gratuidad,4942
2023-04-08,Abril,2023,Línea 1,Prepago,28435
2023-04-08,Abril,2023,Línea 1,Gratuidad,3826
2023-04-08,Abril,2023,Línea 2,Prepago,44254
2023-04-08,Abril,2023,Línea 2,Gratuidad,5245
2023-04-09,Abril,2023,Línea 1,Prepago,26108
2023-04-09,Abril,2023,Línea 1,Gratuidad,3053
2023-04-09,Abril,2023,Línea 2,Prepago,39575
2023-04-09,Abril,2023,Línea 2,Gratuidad,5101
2023-04-10,Abril,2023,Línea 1,Prepago,38735
2023-04-10,Abril,2023,Línea 1,Gratuidad,5576
2023-04-10,Abril,2023,Línea 2,Prepago,56546
2023-04-10,Abril,2023,Línea 2,Gratuidad,6887
2023-04-11,Abril,2023,Línea 1,Prepago,40652
2023-04-11,Abril,2023,Línea 1,Gratuidad,5264
2023-04-11,Abril,2023,Línea 2,Prepago,57881
2023-04-11,Abril,2023,Línea 2,Gratuidad,8291
2023-04-12,Abril,2023,Línea 1,Prepago,41556
2023-04-12,Abril,2023,Línea 1,Gratuidad,6290
2023-04-12,Abril,2023,Línea 2,Prepago,58278
2023-04-12,Abril,2023,Línea 2,Gratuidad,7708
2023-04-13,Abril,2023,Línea 1,Prepago,41616
2023-04-13,Abril,2023,Línea 1,Gratuidad,5052
2023-04-13,Abril,2023,Línea 2,Prepago,58618
2023-04-13,Abril,2023,Línea 2,Gratuidad,8347
2023-04-14,Abril,2023,Línea 1,Prepago,43325
2023-04-14,Abril,2023,Línea 1,Gratuidad,6221
2023-04-14,Abril,2023,Línea 2,Prepago,61093
2023-04-14,Abril,2023,Línea 2,Gratuidad,8187
2023-04-15,Abril,2023,Línea 1,Prepago,40893
2023-04-15,Abril,2023,Línea 1,Gratuidad,4622
2023-04-15,Abril,2023,Línea 2,Prepago,60002
2023-04-15,Abril,2023,Línea 2,Gratuidad,6913
2023-04-16,Abril,2023,Línea 1,Prepago,30643
2023-04-16,Abril,2023,Línea 1,Gratuidad,3965
2023-04-16,Abril,2023,Línea 2,Prepago,44131
2023-04-16,Abril,2023,Línea 2,Gratuidad,5384
2023-04-17,Abril,2023,Línea 1,Prepago,50754
2023-04-17,Abril,2023,Línea 1,Gratuidad,5686
2023-04-17,Abril,2023,Línea 2,Prepago,62955
2023-04-17,Abril,2023,Línea 2,Gratuidad,8205
2023-04-18,Abril,2023,Línea 1,Prepago,51430
2023-04-18,Abril,2023,Línea 1,Gratuidad,6429
2023-04-18,Abril,2023,Línea 2,Prepago,61565
2023-04-18,Abril,2023,Línea 2,Gratuidad,8106
2023-04-19,Abril,2023,Línea 1,Prepago,50598
2023-04-19,Abril,2023,Línea 1,Gratuidad,5864
2023-04-19,Abril,2023,Línea 2,Prepago,63400
2023-04-19,Abril,2023,Línea 2,Gratuidad,8281
2023-04-20,Abril,2023,Línea 1,Prepago,50999
2023-04-20,Abril,2023,Línea 1,Gratuidad,6655
2023-04-20,Abril,2023,Línea 2,Prepago,63763
2023-04-20,Abril,2023,Línea 2,Gratuidad,8342
2023-04-21,Abril,2023,Línea 1,Prepago,51376
2023-04-21,Abril,2023,Línea 1,Gratuidad,5385
2023-04-21,Abril,2023,Línea 2,Prepago,65845
2023-04-21,Abril,2023,Línea 2,Gratuidad,9120
2023-04-22,Abril,2023,Línea 1,Prepago,40395
2023-04-22,Abril,2023,Línea 1,Gratuidad,5506
2023-04-22,Abril,2023,Línea 2,Prepago,58477
2023-04-22,Abril,2023,Línea 2,Gratuidad,7190
2023-04-23,Abril,2023,Línea 1,Prepago,29266
2023-04-23,Abril,2023,Línea 1,Gratuidad,3547
2023-04-23,Abril,2023,Línea 2,Prepago,43699
2023-04-23,Abril,2023,Línea 2,Gratuidad,5410
2023-04-24,Abril,2023,Línea 1,Prepago,50843
2023-04-24,Abril,2023,Línea 1,Gratuidad,6720
2023-04-24,Abril,2023,Línea 2,Prepago,63447
2023-04-24,Abril,2023,Línea 2,Gratuidad,8377
2023-04-25,Abril,2023,Línea 1,Prepago,52857
2023-04-25,Abril,2023,Línea 1,Gratuidad,5699
2023-04-25,Abril,2023,Línea 2,Prepago,63434
2023-04-25,Abril,2023,Línea 2,Gratuidad,7555
2023-04-26,Abril,2023,Línea 1,Prepago,50981
2023-04-26,Abril,2023,Línea 1,Gratuidad,6508
2023-04-26,Abril,2023,Línea 2,Prepago,63749
2023-04-26,Abril,2023,Línea 2,Gratuidad,8413
2023-04-27,Abril,2023,Línea 1,Prepago,50072
2023-04-27,Abril,2023,Línea 1,Gratuidad,5826
2023-04-27,Abril,2023,Línea 2,Prepago,62221
2023-04-27,Abril,2023,Línea 2,Gratuidad,7642
2023-04-28,Abril,2023,Línea 1,Prepago,51060
2023-04-28,Abril,2023,Línea 1,Gratuidad,6375
2023-04-28,Abril,2023,Línea 2,Prepago,67499
2023-04-28,Abril,2023,Línea 2,Gratuidad,8251
2023-04-29,Abril,2023,Línea 1,Prepago,40989
2023-04-29,Abril,2023,Línea 1,Gratuidad,4333
2023-04-29,Abril,2023,Línea 2,Prepago,58570
2023-04-29,Abril,2023,Línea 2,Gratuidad,7271
2023-04-30,Abril,2023,Línea 1,Prepago,33163
2023-04-30,Abril,2023,Línea 1,Gratuidad,2693
2023-04-30,Abril,2023,Línea 2,Prepago,47460
2023-04-30,Abril,2023,Línea 2,Gratuidad,5354
2023-05-01,Mayo,2023,Línea 1,Prepago,29388
